Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Президент,склад,Мебель на заказ; Офисная мебель; Металлическая мебель; Сейфы; Корпусная мебель; Мебель для кухни,"2-я Станционная улица, 40 к8",,630096,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 09:00-12:00, 13:00-18:00; Вт: 09:00-12:00, 13:00-18:00; Ср: 09:00-12:00, 13:00-18:00; Чт: 09:00-12:00, 13:00-18:00; Пт: 09:00-12:00, 13:00-17:00",+07:00,,,83833671818,,,,,,,,,,,,,,,,,,,,55.010281,82.80142,https://2gis.com/firm/70000001028887944,branch
Премьер,оптово-розничная компания,"Мебель на заказ; Мебель для ванных комнат; Сантехника; Корпусная мебель; Мебельные фасады; ЛДСП, ДВПО, МДФ; Распиловка древесины","Северный проезд, 4а",210 офис; 2 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00,+07:00,,,83833630021 (многоканальный),,,,,http://premier54.ru,,,,,,,,,,,,,,,54.954599,82.894912,https://2gis.com/firm/141265769827161,branch
ПрестоМебель,Производственная фирма,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Троллейная улица, 85",1 офис; 1 этаж; 1 подъезд,630052,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+07:00,3.8,11,83832137891,89139857891,89139857892,,,,,,,,https://wa.me/79139857892,,,,,,,,,,54.964163,82.853294,https://2gis.com/firm/141265769379730,branch
Принцип,мастерская,Мебель на заказ; Деревообработка; Корпусная мебель; Детская мебель; Мебель для ванных комнат; Деревянная тара,"улица Декабристов, 269 к2",1 этаж,630063,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 08:30-19:00; Вт: 08:30-19:00; Ср: 08:30-19:00; Чт: 08:30-19:00; Пт: 08:30-19:00 (по предварительному звонку: пн-пт),+07:00,5.0,1,89137590702,,,,,,,,,https://vk.com/club153202211,https://wa.me/79137590702,,,viber://chat/?number=79137590702,,,,,,,54.999888,82.976258,https://2gis.com/firm/70000001034244949,branch
Про Дизайн,,Мебель на заказ; Мебель для кухни,"Светлановская улица, 50",32 сектор; 2 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,3.0,2,89628344804,,,,,,,,,,,,,,,,,,,,55.081936,82.933707,https://2gis.com/firm/70000001111065776,branch
Программа Техно,мебельная компания,Мебель на заказ; Корпусная мебель; Офисная мебель,"улица Писемского, 6",201 офис; 2 этаж,630110,,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-16:00,+07:00,1.4,1,83832479708 (многоканальный),,,,,http://programt.ru,,,,,https://wa.me/79139241159,,,,,,,,,,55.081081,82.982306,https://2gis.com/firm/141265769554195,branch
Проект Мебель,студия мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат; Детская мебель,"улица Кропоткина, 273",6 офис; 2 этаж,630111,Кропоткинский ж/м,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 11:00-19:00; Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-19:00; Вс: 11:00-19:00 (по предварительной записи: сб-вс),+07:00,3.9,6,89134565634,,,,,,,,,,https://wa.me/79134565634,,,,,,,,,,55.058999,82.935911,https://2gis.com/firm/70000001025756136,branch
Производственная компания Большевик,,Мебель на заказ; Мебель для кухни; Интерьерные лестницы; Межкомнатные двери; Детская мебель; Мебель для ванных комнат; Корпусная мебель; Офисная мебель; Стеновые панели; Садово-парковая мебель; Декоративные отделочные материалы; Входные двери,"Фабричная улица, 25",2 этаж,630007,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-17:00,+07:00,3.8,12,89915046505,,,,,http://bolsheviknsk.tilda.ws/,,,,,https://wa.me/79915046505,,,,,,,,,,55.018662,82.913966,https://2gis.com/firm/141265769621309,branch
ПроМебель,салон мебели,Мебель на заказ; Мебельные магазины,"Кутателадзе, 4",1 этаж,630090,Верхняя зона Академгородка м-н,Советский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.4,43,89139034668,,,pro.mebel.08@mail.ru,,http://promebel.2gis.biz,,,,,https://wa.me/79139034668,,,,,,,,,,54.859216,83.103728,https://2gis.com/firm/70000001033300449,branch
Профиplus,производственная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат; Детская мебель; Офисная мебель,"Северная улица, 2",1 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00,+07:00,5.0,5,89139040481,,,,,,,,,,https://wa.me/79139040481,,,,,,,,,,55.074686,82.922699,https://2gis.com/firm/70000001041713553,branch
Профстиль,компания,Мебель на заказ; Корпусная мебель,"Тайгинская улица, 11 к29",,630129,,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 08:30-17:00; Вт: 08:30-17:00; Ср: 08:30-17:00; Чт: 08:30-17:00; Пт: 08:30-17:00,+07:00,,,89139125393 (единый номер),89139550473 (единый номер),83832145393 (единый номер),,,,,,,,,,,,,,,,,,55.111568,82.991608,https://2gis.com/firm/70000001034266798,branch
ПФК,центр распила ЛДСП и других листовых материалов,"Мебель на заказ; Распиловка древесины; Деревообработка; Деревообрабатывающее оборудование; ЛДСП, ДВПО, МДФ; Мебель для кухни; ДСП, ДВП, фанера; Корпусная мебель; Офисная мебель; Оборудование для производства мебели","Бронная улица, 14 к4",надпись над воротами ПФК54,630022,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 08:00-12:00, 12:30-17:00; Вт: 08:00-12:00, 12:30-17:00; Ср: 08:00-12:00, 12:30-17:00; Чт: 08:00-12:00, 12:30-17:00; Пт: 08:00-12:00, 12:30-17:00",+07:00,4.9,16,89139859710,,,,,,,,,https://vk.com/pfk_54,,,,,,,https://t.me/pfk54,,,,54.951174,82.969578,https://2gis.com/firm/70000001032576778,branch
Радов мебель,производственная компания,Мебель на заказ; Матрасы; Корпусная мебель; Мягкая мебель,"Светлановская улица, 50",4 сектор; 0 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00 (по предварительному звонку),+07:00,4.2,16,89538840411,,,,,http://radov-mebel.ru,,,,,https://wa.me/79538840411,,,,,,,,,,55.081624,82.933011,https://2gis.com/firm/70000001067973127,branch
Райтон,фирменный салон матрасов и кроватей,Мебель на заказ; Матрасы; Корпусная мебель; Мягкая мебель; Домашний текстиль,"Светлановская улица, 50",35 сектор; 2 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,4.5,67,83832990449,89139170449,,raitonnsk@yandex.ru,,http://novosibirsk.raiton.ru,,,,,https://wa.me/79139170449,,,,,,https://t.me/raiton_forhome,,,,55.081449,82.93366,https://2gis.com/firm/70000001028055349,branch
РауМебель,фабрика мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Офисная мебель,"улица Кошурникова, 8",2 этаж,630112,Фрунзенский м-н,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00 (по предварительной записи),+07:00,,,83832091670,,,,,http://raumebel.com,,,,,https://wa.me/79232454529,,,,,,,,,,55.043158,82.952305,https://2gis.com/firm/141266769789257,branch
Рв-мебель,фабрика фасадов,Мебель на заказ; Мебельные фасады,"улица Кропоткина, 271",312 офис; 3 этаж,630105,Кропоткинский ж/м,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00 (по предварительной записи),+07:00,3.7,3,89130065176,89139173263,89139522922,,,http://fabfasad.ru,,,,https://vk.com/fabfasad,https://wa.me/79130065176,,,,,,,,,https://youtube.com/channel/UCaXdU8iyi1VZU6kLfF6cluw/featured,55.057967,82.936661,https://2gis.com/firm/70000001055368155,branch
РеалМебель,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат; Детская мебель,"Северный проезд, 41/2",21 офис; 2 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00,+07:00,5.0,1,89089474544,89039933844,,,,http://realmebel.pro,http://jivo.chat/PHpxbMD5U8,,,https://vk.com/realmebelnsk,https://wa.me/79039933844,https://wa.me/79089474544,,,,,https://t.me/+79039933844,,,,54.948675,82.927678,https://2gis.com/firm/70000001060890352,branch
Реверс,офис,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Немировича-Данченко, 122",104 офис; 1 этаж,630087,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00 (по предварительной записи),+07:00,4.8,40,89061958077 (единый номер - пн-вс 9:00-18:00; 9:00-16:00),89134703753 (единый номер - пн-пт 10:00-19:00; сб-вс 10:00-15:00),,,,,,,,https://vk.com/mebel_revers,https://wa.me/79061958077,https://wa.me/79134703753,,,,,,,,,54.977981,82.912996,https://2gis.com/firm/70000001044632586,branch
Реверс,офис,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Литейная улица, 1а/5",,633203,,,Искитим,Искитим городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00 (по предварительной записи),+07:00,4.7,10,89061958077 (единый номер - пн-вс 9:00-18:00; 9:00-16:00),89134703753 (единый номер - пн-пт 10:00-19:00; сб-вс 10:00-15:00),,,,,,,,https://vk.com/mebel_revers,https://wa.me/79061958077,https://wa.me/79134703753,,,,,,,,,54.617431,83.303769,https://2gis.com/firm/141265769870340,branch
Релакс,фабрика дизайнерской мягкой мебели,Мебель на заказ; Мягкая мебель,"Семьи Шамшиных, 12",цокольный этаж; домофон 777В,630099,,Центральный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+07:00,1.4,1,83832174500,,,,,http://mebelrelax.ru,,,,,,,,,,,https://t.me/mebelrelax,,,,55.026701,82.934011,https://2gis.com/firm/70000001017368085,branch
Реноме,производственно-торговая компания,Мебель на заказ; Офисная мебель; Мягкая мебель; Перегородки; Корпусная мебель; Сейфы; Мебель для учебных учреждений,"улица Крылова, 67",1 этаж,630005,Фрунзенский м-н,Центральный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00,+07:00,4.3,6,83832090027,,,,,http://renome-nsk.ru,http://office-meb54.ru,,,,,,,,,,,,,,55.042174,82.93797,https://2gis.com/firm/70000001024639566,branch
Руста,мебельная фабрика,Мебель на заказ; Мебельные фабрики; Мягкая мебель; Детская мебель; Офисная мебель,"Линейная улица, 5/7",1 этаж,633011,,,Бердск,Бердск городской округ,Новосибирская область,Россия,"Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00; Сб: 08:00-21:00; Вс: 08:00-21:00 (по предварительной записи: сб, вс)",+07:00,3.0,3,89130085183,,,,,http://руста-мебель.рф,,,,,,,,,,,,,,,54.769474,83.083372,https://2gis.com/firm/141265770385195,branch
Рыжий лев,фабрика по производству мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель,"улица Ленина, 53",1 этаж,630004,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительной записи: сб, вс)",+07:00,5.0,27,89628401711,,,,,http://Rlion.ru,,,,https://vk.com/mebel_novosibirs,,,,,,,https://t.me/mebelrlion,,,,55.031634,82.902731,https://2gis.com/firm/70000001054096393,branch
Рыжий лев,фабрика по производству мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Мебельные фасады; Изделия из камня для помещений,"улица Связистов, 12а к15",2 этаж,630120,Западный м-н,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,4.9,7,89628401711,,,,,http://Rlion.ru,,,,https://vk.com/mebel_novosibirs,,,,,,,https://t.me/mebelrlion,,,,54.98693,82.829975,https://2gis.com/firm/70000001028038220,branch
Салон дизайнерской мебели,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Мягкая мебель; Изделия из камня для помещений; Мебель для ванных комнат; Матрасы; Офисная мебель,"Светлановская улица, 50",29 сектор; 2 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,4.9,30,89529489447,,,,,,,,,,https://wa.me/79529489447,,,viber://chat/?number=79529489447,,,,,,,55.082386,82.934075,https://2gis.com/firm/70000001087002117,branch
Салон мебели,,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель,"Северный проезд, 12/31",1 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,2.5,8,89538003514,,,,,,,,,,,,,,,,,,,,54.95273,82.915196,https://2gis.com/firm/70000001040107620,branch
Салон мебели,,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Детская мебель,"улица Титова, 55",,630079,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,4.4,31,89231733344,83832279742,,,,http://gurbanov.zm54.ru/,,,,,https://wa.me/79231733344,,,,,,,,,,54.981108,82.857951,https://2gis.com/firm/141266769527224,branch
Салон мягкой мебели от производителя,,Мебель на заказ; Мебельные магазины; Мягкая мебель,"Северный проезд, 12/31",1 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,4.1,9,89130600770,,,,,,,,,,,,,,,,,,,,54.952407,82.915409,https://2gis.com/firm/70000001027769983,branch
Салт,компания по изготовлению кухонь и мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Писемского, 1а к2",5 офис; 2 этаж,630110,,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00 (по предварительной записи),+07:00,4.8,69,89130070096,89133780096,89134680696,,,http://www.infosalt.ru/?&utm_campaign=2gis&utm_content=main&utm_medium=geo&utm_source=maps,http://t.me/kuhnisalt,,,https://vk.com/kuhnisaltnsk,https://wa.me/79130070096,,,,,,,,,https://youtube.com/channel/UCj7Z7qJQrWuA7NyrCXevfjA,55.08503,82.975704,https://2gis.com/firm/70000001040501139,branch
Сандра,компания по изготовлению мебели на заказ,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Почтовый Лог, 1 к8",,630124,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+07:00,4.6,33,83832134477,,,,,http://мебель-сандра.рф,,,,https://vk.com/sandramebel,https://wa.me/79137916225,,,,,,https://t.me/+79137916225,,,,55.048752,83.001733,https://2gis.com/firm/70000001040079915,branch
Сварка,производственный цех,Мебель на заказ; Интерьерные лестницы; Металлоизделия; Заборы и ограждения; Офисная мебель; Металлоконструкции для строительства; Полимерная порошковая окраска,"Станционная улица, 38 к31",,630108,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 09:00-12:00, 13:00-17:00; Вт: 09:00-12:00, 13:00-17:00; Ср: 09:00-12:00, 13:00-17:00; Чт: 09:00-12:00, 13:00-17:00; Пт: 09:00-12:00, 13:00-17:00",+07:00,5.0,2,89529311166,,,,,,,,,https://vk.com/svarka_154,https://wa.me/79529311166,,,viber://chat/?number=79529311166,,,https://t.me/+79529311166,,,,54.998965,82.848922,https://2gis.com/firm/70000001069931250,branch
Сварог,мастерская корпусной мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель,"улица Петухова, 79 к4",,630119,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00,+07:00,4.9,21,89139054228,,,,,,,,,,https://wa.me/79139054228,,,,,,,,,,54.941504,82.933716,https://2gis.com/firm/141265769415656,branch
Свет и Лес,,Мебель на заказ; Интерьерные лестницы; Деревообработка; Комплектующие для окон; Пило- и лесоматериалы; Погонажные изделия; Заборы и ограждения; Перегородки; Мебель для ванных комнат; Мебель для кухни; Детская мебель; Офисная мебель; Садово-парковая мебель,"улица Фрунзе, 19",1 этаж,630091,,Центральный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+07:00,5.0,46,89529078660,,,,,,,,,https://vk.com/svetiles,https://wa.me/79529078660,,,,,,https://t.me/+79529078660,,,,55.038257,82.929011,https://2gis.com/firm/70000001082623093,branch
Светлица,торгово-сервисная фирма,Мебель на заказ; Окна; Корпусная мебель; Мебельная фурнитура; Мебельные фасады; Офисная мебель; Мебель для ванных комнат; Мебель для кухни; Детская мебель; Тонирование стёкол зданий; Светопрозрачные конструкции; Фасадные материалы и конструкции; Входные группы; Входные двери; Жалюзи; Межкомнатные двери; Остекление и отделка балконов; Натяжные потолки; Комплектующие для дверей; Комплектующие для окон; Рольставни; Теплицы; Ремонт окон,"улица Титова, 198",2 офис; 2 этаж,630120,Западный м-н,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-15:00,+07:00,4.8,24,"83832862196 (отдел пластиковых окон, дверей, жалюзи)",89134865726 (отдел мебели),89139174662 (директор),,,http://modulmebel.tb.ru,,,,https://vk.com/id775910543,https://wa.me/73832862196,https://wa.me/79134865726,,,,,https://t.me/+79139174662,,,,54.980332,82.827767,https://2gis.com/firm/141265769774017,branch
Сервис-мебель,производственная компания,Мебель на заказ; Стеллажи и витрины; Торгово-выставочное оборудование; Корпусная мебель; Мебель для кухни,"улица Мира, 63/2",2 бокс; 1 этаж,630024,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительной записи),+07:00,5.0,1,89039052196,,,,,,,,,,https://wa.me/79618711135,,,,,,,,,,54.964776,82.923034,https://2gis.com/firm/141265770276386,branch
СибДизайн,студия индивидуальной мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Дизайн интерьеров,"улица Перевозчикова, 4",1 этаж; вход со двора; справа от главного входа,630049,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительной записи),+07:00,4.6,45,89137875757 (единая справочная: пн-вс 10:00-21:00),,,sib-dn@mail.ru,,http://www.sibdn.ru,,,,https://vk.com/sibdn,https://wa.me/79130037708,,,,,,https://t.me/+79130037708,,,,55.060758,82.909414,https://2gis.com/firm/70000001020799372,branch
Сибириский Стиль,мебельный цех,Мебель на заказ; Распиловка древесины,"Станционная улица, 60/1 к151",,630096,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+07:00,,,89237753198,,,,,http://мебель-54.рф,,,,,https://wa.me/79537702025,,,,,,https://t.me/+79537702025,,,,55.007416,82.818811,https://2gis.com/firm/70000001074578825,branch
Сибирские двери и окна,торговая фирма,Мебель на заказ; Корпусная мебель; Межкомнатные двери; Окна; Ремонт помещений; Натяжные потолки,"Комбинатская улица, 3",310 офис; 3 этаж,630015,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:30-17:30; Вт: 09:30-17:30; Ср: 09:30-17:30; Чт: 09:30-17:30; Пт: 09:30-17:30; Сб: 11:00-14:00; Вс: 11:00-14:00,+07:00,4.9,37,83832792872,89130149100,,,,,,,,,https://wa.me/79130149100,,,,,,,,,,55.05086,82.977051,https://2gis.com/firm/141265769877263,branch
Сибирский кедр,,Мебель на заказ; Деревообработка; Окна; Межкомнатные двери; Железобетонные изделия,"Дукача, 8",,630041,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 07:30-16:00; Вт: 07:30-16:00; Ср: 07:30-16:00; Чт: 07:30-16:00; Пт: 07:30-16:00,+07:00,,,83832915200,,,,,http://docproff.ru,,,,,,,,,,,,,,,55.002584,82.78671,https://2gis.com/firm/70000001113628077,branch
Сибирский профиль,многопрофильная компания,Мебель на заказ; Строительство дач и коттеджей; Мебель для кухни; Окна; Остекление и отделка балконов; Ремонт помещений; Заборы и ограждения; Строительство бань и саун,"улица Петухова, 67/2 к2",1 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 10:00-14:00, 15:00-19:00; Вт: 10:00-14:00, 15:00-19:00; Ср: 10:00-14:00, 15:00-19:00; Чт: 10:00-14:00, 15:00-19:00; Пт: 10:00-14:00, 15:00-19:00; Сб: 10:00-14:00, 15:00-17:00 (по предварительной записи: пн-сб)",+07:00,1.0,1,83832136347,,,,,http://www.stroyka54.ru,,,,,,,,,,,,,,,54.944707,82.884596,https://2gis.com/firm/141265769618299,branch
Сибирь матрас,магазин,Мебель на заказ; Матрасы; Корпусная мебель; Домашний текстиль; Детская мебель,"Светлановская улица, 50","5, 49 сектор; 0, 2 этаж",630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,4.9,143,89231273560,,,,,http://jivo.chat/uxnU3Fc8Fe,,,,https://vk.com/siberia_matras,https://wa.me/79231273560,,,,,,,,,,55.081639,82.932598,https://2gis.com/firm/70000001040708352,branch
СибЛесПлит,,"Мебель на заказ; ЛДСП, ДВПО, МДФ; Распиловка древесины; Корпусная мебель; Офисная мебель","Бетонная улица, 4 к5",,630024,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 09:00-12:00, 13:00-17:00; Вт: 09:00-12:00, 13:00-17:00; Ср: 09:00-12:00, 13:00-17:00; Чт: 09:00-12:00, 13:00-17:00; Пт: 09:00-12:00, 13:00-17:00",+07:00,5.0,4,89059512526,89137655212,,,,,,,,,https://wa.me/79059512526,https://wa.me/79137655212,,,,,https://t.me/+79059512526,https://t.me/+79137655212,,,54.96191,82.910105,https://2gis.com/firm/70000001092074864,branch
СибМаг-плюс,"магазин кухонь, техники и корпусной мебели",Мебель на заказ; Бытовая техника; Мебель для кухни; Корпусная мебель,"проспект Дзержинского, 1/1а",46 офис; 3 этаж,630112,Фрунзенский м-н,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-16:00 (по предварительному звонку: сб),+07:00,3.0,8,89237750600,89039307642,83832408020,,,http://www.sibmag-nsk.ru,,,,,https://wa.me/79618462124,,,,,,,,,,55.043544,82.949987,https://2gis.com/firm/141265770000543,branch
Сибмебель,производственная компания,Мебель на заказ; Корпусная мебель,"улица Петухова, 49Б",1 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+07:00,3.2,2,89237079606,,,,,,,,,,https://wa.me/79237079606,,,,,,,,,,54.95169,82.863711,https://2gis.com/firm/70000001038002688,branch
