Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Forest lamp,компания по производству и продаже изделий из дерева,Мебель на заказ; Мебель для кухни; Художественные мастерские; Корпусная мебель; Садово-парковая мебель,,,,,,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00 (по предварительной записи),+05:00,5.0,3,89085804576,,,,,,,,,,https://wa.me/79085804576,,,,,,,,,https://youtube.com/UC-E5s84LfzViThpsCBfrzLQ,,,https://2gis.com/firm/70000001039542175,branch
FurniturePro174,компания по производству и реставрации мебели,Мебель на заказ; Ремонт мебели; Мягкая мебель,"Моховая улица, 7Б ст1",,454085,,Тракторозаводский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,4,83517767641,89043020905,89043050463,,,,,,,,https://wa.me/79043020905,https://wa.me/79043050463,,viber://chat/?number=79043020905,,,,,,,55.1678,61.47424,https://2gis.com/firm/70000001036873006,branch
Hayat,мебельная фабрика,Мебель на заказ; Корпусная мебель; Мягкая мебель,"Ферросплавная улица, 70",,454074,Верхний Плановый квартал,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,89514755287,,,,,,,,,,,,,,,,,,,,55.193486,61.450495,https://2gis.com/firm/70000001092841064,branch
Hi home,компания,Мебель на заказ; Корпусная мебель,"улица Братьев Кашириных, 85а",,454016,,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00,+05:00,,,89090777340,,,,,http://t.me/hihomeee,,,,https://vk.com/hihome1,,,,,,,,,,,55.176677,61.370517,https://2gis.com/firm/70000001110241171,branch
Hoff,студия планирования,Мебель на заказ; Мебельные магазины; Бытовая химия; Карнизы; Керамические изделия; Ковры; Кондитерский инвентарь; Матрасы; Мебель из стекла; Металлическая мебель; Портьерные ткани и шторы; Домашний текстиль; Посуда; Садово-парковая мебель; Хозтовары; Корпусная мебель; Мебель для ванных комнат; Мягкая мебель; Офисная мебель; Детская мебель; Мебель для кухни; Бескаркасная мебель,"Копейское шоссе, 64",2 этаж; напротив салона Ormatek,454010,,Ленинский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+05:00,3.7,23,83512002734,,,info@hoff.ru,,http://hoff.ru/promo/kuhnya_mechty/?utm_campaign=pr_null_always-on_all-segments_03_&utm_content=2gis-maps-button_null_static_null&utm_medium=media&utm_source=2gis&utm_term=all_all_all_null_,,,,https://vk.com/hoffrus,,,,,,,https://t.me/hoff_inspiration,,,https://youtube.com/user/hoffrussia,55.145682,61.449882,https://2gis.com/firm/70000001089496566,branch
Ind,мебельная фабрика,Мебель на заказ; Корпусная мебель; Мягкая мебель; Мебель для культурно-досуговых учреждений,"улица Дарвина, 18",37 секция; 2 этаж; вход с ул. Дарвина,454087,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,6,89090830708,89191283766,,,,http://t.me/ind_mebel,,,,,https://wa.me/79128910289,,,,,,https://t.me/+79128910289,,,,55.126313,61.368967,https://2gis.com/firm/2111590608241128,branch
Integro,студия мягких интерьеров,Мебель на заказ; Мягкая мебель; Дизайн интерьеров; Архитектурное проектирование,"Свердловский тракт, 5 к6",1 этаж,454008,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00,+05:00,,,89127939329 (единый номер),89043028501 (единый номер),,,,,,,,https://vk.com/studiointegro,https://wa.me/79043028501,,,,,,,,,,55.207313,61.387006,https://2gis.com/firm/2111590608950425,branch
Itm-мебель,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель,"улица Дарвина, 18",51 сектор; 2 этаж; вход с ул. Дарвина,454087,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,4,89518101476,89049712764,,,,,,,,https://vk.com/club142474162,https://wa.me/79518150629,,,viber://chat/?number=79518150629,,,,,,,55.126061,61.36949,https://2gis.com/firm/70000001036045514,branch
Izdereva.Ural,,Мебель на заказ; Мебельные магазины; Корпусная мебель,"улица Кислицина, 89",2 этаж,454018,,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+05:00,,,89123202232,89123202242,,,,,,,,https://vk.com/izdereva.ural,,,,,,,https://t.me/+79123202232,,,,55.179101,61.363557,https://2gis.com/firm/70000001115158415,branch
Izdereva.Ural,,Мебель на заказ; Корпусная мебель; Торгово-выставочное оборудование,"улица Фёдорова, 1а/3",1 этаж,454048,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+05:00,,,89123202232,89123202242,,,,,,,,https://vk.com/izdereva174,,,,,,,,,,,55.134048,61.401719,https://2gis.com/firm/70000001055056129,branch
Karavan,склад,Мебель на заказ; Мебельные ткани,"улица Танкистов, 177а к14",,454085,,Тракторозаводский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,,,,,,,,,,,,,,,,,,,,,,,55.170432,61.474817,https://2gis.com/firm/70000001098521442,branch
Korvon,фабрика мебели,Мебель на заказ; Мягкая мебель,"Моховая улица, 7а/1",слева от арки,454085,,Тракторозаводский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+05:00,,,89634676007,,,,,,,,,https://vk.com/korvon17444,,,,,,,,,,,55.166389,61.473475,https://2gis.com/firm/70000001115902369,branch
