Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Дом тот,производственная компания,Мебель на заказ; Торгово-выставочное оборудование; Мебель для учебных учреждений; Стеллажи и витрины; Офисная мебель,"Береговая улица, 19",1 этаж,625005,Заречный м-н,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00 (по предварительному звонку),+05:00,,,89068250322,,,,,,,,,,https://wa.me/79068250322,,,,,,https://t.me/+79068250322,,,,57.174269,65.517047,https://2gis.com/firm/1830115629603160,branch
Доступная мебель,магазин,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебельные магазины,"улица Калинина, 61 ст5",2 этаж,625030,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 11:00-19:00; Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-19:00; Вс: 11:00-19:00 (санитарный день: первый пн месяца),+05:00,4.7,27,89224870751,,,,,,,,,,https://wa.me/79224870751,,,,,,https://t.me/+79224870751,,,,57.136978,65.514817,https://2gis.com/firm/70000001061833175,branch
Древология,компания,Мебель на заказ; Строительство бань и саун; Деревообработка; Строительство дач и коттеджей; Мебельные фасады,"улица Шишкова, 100 ст6",1 этаж,625031,,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-15:00,+05:00,,,89224888862,,,,,,,,,,https://wa.me/79224888862,,,,,,https://t.me/+79224888862,,,,57.195895,65.591138,https://2gis.com/firm/70000001090405772,branch
Дух свободы,мебельная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Лазерная резка неметаллов,"Грибоедовская улица, 38",,,Серебряный бор,,,Тюменский район,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,89829271239,,,,,,,,,,,,,,,,https://t.me/+79829387611,,,,57.11592,65.883052,https://2gis.com/firm/70000001112422237,branch
Ева,студия мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель; Мягкая мебель; Мебель для ванных комнат,"Профсоюзная улица, 63 к1",1 этаж,625002,,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 10:00-17:00 (по предварительной записи: сб),+05:00,4.8,11,83452500772,,,,,,,,,https://vk.com/club54464814,,,,,,,,,,,57.151433,65.556918,https://2gis.com/firm/1830115629620301,branch
Екухни,салон кухонной мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"улица Чернышевского, 1Б",522 офис; 5 этаж,625003,Дом обороны м-н,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00 (по предварительной записи),+05:00,4.9,87,83433009623,,,,,http://xn--e1akjxk5d.xn--p1ai/?utm_source=2gis&utm_medium=page2gis&utm_campaign=tuym,,,,https://vk.com/ekuhni_rf,https://wa.me/79675552124,,,,,,https://t.me/+79675552124,,,,57.158214,65.509169,https://2gis.com/firm/70000001076316402,branch
ЗлатаМебель,,Мебель на заказ; Мягкая мебель; Мебель для кухни; Корпусная мебель,"Московский тракт, 120 ст2",,625049,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:30; Вт: 09:00-18:30; Ср: 09:00-18:30; Чт: 09:00-18:30; Пт: 09:00-18:30; Сб: 09:00-18:30; Вс: 09:00-18:30,+05:00,,,89829064684,,,,,,,,,,,,,,,,,,,,57.133872,65.491773,https://2gis.com/firm/70000001114976969,branch
Идеал,мебельный магазин,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Мебельные ткани; Матрасы,"Усадебная улица, 64",,625043,Нефтяников м-н,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+05:00,4.8,119,89612087885 (отдел продаж),89224700794 (отдел продаж),,,,,,,,,https://wa.me/79224700794,https://wa.me/79612087885,,,,,https://t.me/+79224700794,,,,57.200532,65.592083,https://2gis.com/firm/70000001038986265,branch
Изи мебель,фабрика корпусной и мягкой мебели,Мебель на заказ; Детская мебель; Мебель для кухни; Корпусная мебель; Мебельные фасады; Мебель для ванных комнат; Мебель для общественного питания; Медицинская и лабораторная мебель; Мебель для учебных учреждений; Мягкая мебель; Офисная мебель; Мебель для салонов красоты,"улица Щербакова, 140",1 этаж,625031,Югра м-н,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-17:00 (по предварительной записи),+05:00,4.8,16,89223940499,83452699999,89829616954,,,http://t.me/izimebelru,,,,https://vk.com/izimebelru,,,,,,,https://t.me/+79199264499,,,,57.187963,65.569034,https://2gis.com/firm/70000001076379503,branch
Икрам,мебельный магазин,Мебель на заказ; Мягкая мебель,,,625034,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+05:00,,,89920886262,,,,,,,,,,,,,,,,,,,,57.151838,65.621576,https://2gis.com/firm/70000001114332387,branch
Империя,мебельная студия,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат; Мебель для учебных учреждений; Детская мебель; Офисная мебель,"улица Республики, 204 к11",1 этаж,625019,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00 (по предварительной записи),+05:00,4.9,24,89129263851,,,,,,,,,,https://wa.me/79044730337,,,,,,https://t.me/+79044730337,,,,57.120574,65.598456,https://2gis.com/firm/70000001053566234,branch
Империя камня,компания,Мебель на заказ; Изделия из камня для помещений; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат,"улица Щербакова, 207 ст9",,625043,Нефтяников м-н,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 10:00-16:00 (по предварительному звонку),+05:00,4.7,14,89129970357,,,934555@mail.ru,,,,,,https://vk.com/imperiakamnya,https://wa.me/79044934555,https://wa.me/79199567477,,,,,https://t.me/+79199567477,,,,57.198148,65.58933,https://2gis.com/firm/70000001041490807,branch
Индивидуашка,фабрика мебели,Мебель на заказ; Офисная мебель; Корпусная мебель; Мебель для кухни; Детская мебель; Изделия из камня для помещений; Мебельные фасады; Мебель для ванных комнат,"проезд Воронинские горки, 162",,625001,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 08:00-20:00; Вт: 08:00-20:00; Ср: 08:00-20:00; Чт: 08:00-20:00; Пт: 08:00-20:00; Сб: 08:00-20:00; Вс: 08:00-20:00 (по предварительному звонку),+05:00,,,83452548734,89058201030,,,,,,,,,https://wa.me/79058201030,,,viber://chat/?number=79058201030,,,https://t.me/+79058201030,,,,57.181917,65.473363,https://2gis.com/firm/70000001023152442,branch
Индиго,фабрика мебели,Мебель на заказ; Офисная мебель; Мебель для кухни; Корпусная мебель; Детская мебель; Мебель для общественного питания; Торгово-выставочное оборудование; Мебель для ванных комнат; Распиловка древесины; Стеллажи и витрины,"улица 30 лет Победы, 33",15 офис; 3 этаж,625016,,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00 (по предварительной записи),+05:00,4.6,56,83452647220,89220729549,,,,,,,,https://vk.com/fmindigo,https://wa.me/79220729549,,,,,,https://t.me/fmindigo,,,,57.124056,65.574527,https://2gis.com/firm/70000001024312081,branch
Интерьер-купе,,Мебель на заказ; Корпусная мебель; Детская мебель; Мебель для кухни; Мебель для ванных комнат,"проезд Воронинские горки, 162",,625001,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+05:00,5.0,4,89224745088,,,,,,,,,https://vk.com/mebelishim,https://wa.me/79224745088,,,,,,https://t.me/+79224745088,,,,57.182003,65.473656,https://2gis.com/firm/70000001092024152,branch
К-артель,кузница,Мебель на заказ; Металлоконструкции для строительства; Заборы и ограждения; Автоматические ворота и шлагбаумы; Кованые изделия,,,625517,,,,Тюменский район,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,1,89829100600,83452388165,,,,,,,,,,,,,,,,,,,57.111917,65.816447,https://2gis.com/firm/70000001104249227,branch
